ticker,report_date,report_type,company_name,source_url
MTC,2026-09-24,PRELIM,Mothercare PLC,https://quartr.com/companies/mothercare-plc_20706?utm_source=api&utm_medium=25
MHPC,2026-09-24,QUARTERLY,MHP SE,https://quartr.com/companies/mhp-se_14259?utm_source=api&utm_medium=25
DFS,2026-09-24,PRELIM,DFS Furniture Co. PLC,https://quartr.com/companies/dfs-furniture-plc_14229?utm_source=api&utm_medium=25
JNEO,2026-09-25,INTERIM,Journeo PLC,https://quartr.com/companies/journeo-plc_20217?utm_source=api&utm_medium=25
CBG,2026-09-29,PRELIM,Close Brothers Group PLC,https://quartr.com/companies/close-brothers-group-plc_13598?utm_source=api&utm_medium=25
SHIP,2026-10-01,PRELIM,Tufton Assets Ltd.,https://quartr.com/companies/tufton-assets-ltd_15092?utm_source=api&utm_medium=25
AVAP,2026-10-01,PRELIM,Avation PLC,https://quartr.com/companies/avation-plc_19765?utm_source=api&utm_medium=25
NET,2026-10-07,PRELIM,NetCall PLC,https://quartr.com/companies/netcall-plc_15135?utm_source=api&utm_medium=25
FAN,2026-10-08,PRELIM,Volution Group PLC,https://quartr.com/companies/volution-group-plc_13351?utm_source=api&utm_medium=25
TSTL,2026-10-12,PRELIM,Tristel PLC,https://quartr.com/companies/tristel-plc_14750?utm_source=api&utm_medium=25
THRL,2026-10-13,PRELIM,Target Healthcare REIT PLC,https://quartr.com/companies/target-healthcare-reit-plc_20699?utm_source=api&utm_medium=25
BSIF,2026-10-20,PRELIM,Bluefield Solar Income Fund Ltd.,https://quartr.com/companies/bluefield-solar-income-fund-limited_15079?utm_source=api&utm_medium=25
LLOY,2026-10-29,QUARTERLY,Lloyds Banking Group PLC,https://quartr.com/companies/lloyds-banking-group-plc_16368?utm_source=api&utm_medium=25
ABF,2026-11-03,PRELIM,Associated British Foods PLC,https://quartr.com/companies/associated-british-foods-plc_12130?utm_source=api&utm_medium=25
ENSI,2026-11-04,PRELIM,Ensilica PLC,https://quartr.com/companies/ensilica-plc_16507?utm_source=api&utm_medium=25
CPX,2026-11-04,PRELIM,CAP-XX Ltd.,https://quartr.com/companies/cap-xx-limited_16513?utm_source=api&utm_medium=25
MTO,2026-11-19,INTERIM,Mitie Group PLC,https://quartr.com/companies/mitie-group-plc_14261?utm_source=api&utm_medium=25
LTHM,2026-11-26,INTERIM,James Latham PLC,https://quartr.com/companies/james-latham-plc_17737?utm_source=api&utm_medium=25
BEM,2026-11-27,QUARTERLY,Beowulf Mining PLC,https://quartr.com/companies/beowulf-mining-plc_18995?utm_source=api&utm_medium=25
STEM,2026-12-16,TRADING_STMT,SThree PLC,https://quartr.com/companies/sthree-plc_14147?utm_source=api&utm_medium=25
STEM,2027-01-26,PRELIM,SThree PLC,https://quartr.com/companies/sthree-plc_14147?utm_source=api&utm_medium=25
